run_name,changed_parameter,changed_value,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
run_08_lr0_0.005,lr0,0.005,22,20024.7,0.78335,0.35406,0.01902,0.91385,0.72938,0.86271,0.70469,0.76429,0.7259,0.01763,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
run_08_lr0_0.005,lr0,0.005,23,20870.5,0.76106,0.34101,0.01843,0.87873,0.78382,0.86449,0.70957,0.77081,0.7271,0.01767,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
run_08_lr0_0.005,lr0,0.005,24,21716.9,0.73978,0.33428,0.01782,0.8001,0.79949,0.84745,0.70043,0.76395,0.82816,0.01751,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
run_09_lr0_0.02,lr0,0.02,1,1242.82,1.16478,3.52275,0.02082,0.59956,0.6096,0.69653,0.5571,0.84389,1.36959,0.01983,0.00999692,0.00333231,0.00999692,0.00333231,0.00999692,0.00333231,0.00999692,0.00333231
run_09_lr0_0.02,lr0,0.02,2,2222.81,1.18986,1.72004,0.02133,0.68225,0.67865,0.73226,0.58357,0.83039,1.30084,0.01917,0.019337,0.00644567,0.019337,0.00644567,0.019337,0.00644567,0.019337,0.00644567
run_09_lr0_0.02,lr0,0.02,3,3067.0,1.25754,1.66033,0.02261,0.56,0.64266,0.64848,0.49676,0.94605,1.56499,0.02281,0.0280171,0.00933904,0.0280171,0.00933904,0.0280171,0.00933904,0.0280171,0.00933904
run_09_lr0_0.02,lr0,0.02,4,3658.07,1.28915,1.6437,0.023,0.71298,0.64338,0.72609,0.56856,0.88288,1.23389,0.02129,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
run_09_lr0_0.02,lr0,0.02,5,4496.81,1.24052,1.44909,0.02191,0.78077,0.70423,0.80128,0.6474,0.81007,0.92851,0.01869,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
run_09_lr0_0.02,lr0,0.02,6,5389.1,1.20031,1.33332,0.02121,0.71277,0.71978,0.78258,0.63351,0.79382,0.97041,0.01832,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
run_09_lr0_0.02,lr0,0.02,7,6282.16,1.16958,1.25347,0.02053,0.8509,0.67012,0.80832,0.63904,0.86183,0.9148,0.02055,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
run_09_lr0_0.02,lr0,0.02,8,7175.36,1.14573,1.1791,0.01996,0.76284,0.77667,0.83436,0.67939,0.82141,0.82863,0.01935,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
run_09_lr0_0.02,lr0,0.02,9,8071.22,1.12568,1.14171,0.0196,0.76842,0.73404,0.82555,0.68025,0.77614,0.87202,0.01816,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
run_09_lr0_0.02,lr0,0.02,10,8934.65,1.10451,1.09618,0.01919,0.77154,0.7891,0.8419,0.69333,0.78843,0.78475,0.01839,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
run_09_lr0_0.02,lr0,0.02,11,9872.3,1.08603,1.04912,0.01889,0.83324,0.74034,0.83133,0.68291,0.78985,0.83934,0.01861,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
run_09_lr0_0.02,lr0,0.02,12,10798.4,1.07187,1.01642,0.0186,0.79094,0.7669,0.83605,0.69082,0.77203,0.79798,0.01812,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
run_09_lr0_0.02,lr0,0.02,13,11700.3,1.0561,0.98398,0.01828,0.84309,0.77704,0.85262,0.71092,0.73184,0.75988,0.01685,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
run_09_lr0_0.02,lr0,0.02,14,12405.4,1.04634,0.94316,0.01818,0.82074,0.81855,0.88929,0.73802,0.70665,0.65057,0.01604,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
run_09_lr0_0.02,lr0,0.02,15,13052.6,1.02732,0.92684,0.01782,0.86372,0.74634,0.86808,0.72453,0.73206,0.74254,0.01667,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
run_09_lr0_0.02,lr0,0.02,16,13551.2,1.01789,0.9089,0.01753,0.87038,0.78952,0.87107,0.73094,0.72093,0.71252,0.01662,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
run_09_lr0_0.02,lr0,0.02,17,14048.9,0.99895,0.87556,0.01706,0.7991,0.81764,0.86273,0.72304,0.71908,0.75051,0.01633,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
run_09_lr0_0.02,lr0,0.02,18,14545.4,0.9845,0.85356,0.01687,0.81644,0.8033,0.85884,0.70949,0.76134,0.74762,0.01746,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
run_09_lr0_0.02,lr0,0.02,19,15293.8,0.96726,0.82659,0.01652,0.77268,0.85319,0.87605,0.73018,0.72547,0.6768,0.01661,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
run_09_lr0_0.02,lr0,0.02,20,16226.8,0.95564,0.80924,0.0163,0.84949,0.80585,0.8725,0.72938,0.71323,0.70769,0.01612,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
run_09_lr0_0.02,lr0,0.02,21,17108.5,0.80295,0.37321,0.01956,0.82633,0.78476,0.86954,0.72128,0.73964,0.73378,0.01688,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
run_09_lr0_0.02,lr0,0.02,22,17971.6,0.78335,0.35406,0.01902,0.91385,0.72938,0.86271,0.70469,0.76429,0.7259,0.01763,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
run_09_lr0_0.02,lr0,0.02,23,18837.2,0.76106,0.34101,0.01843,0.87873,0.78382,0.86449,0.70957,0.77081,0.7271,0.01767,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
run_09_lr0_0.02,lr0,0.02,24,19702.3,0.73978,0.33428,0.01782,0.8001,0.79949,0.84745,0.70043,0.76395,0.82816,0.01751,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
run_10_optimizer_SGD,optimizer,SGD,1,893.502,1.14812,4.14936,0.02036,0.45149,0.57146,0.53768,0.42817,0.84303,1.67743,0.01978,0.00333231,0.00333231,0.0700092,,,,,
run_10_optimizer_SGD,optimizer,SGD,2,1770.28,1.16535,1.98113,0.02079,0.67543,0.54429,0.68169,0.54429,0.84733,1.43911,0.01979,0.00644567,0.00644567,0.0397893,,,,,
run_10_optimizer_SGD,optimizer,SGD,3,2609.46,1.2198,1.79111,0.02187,0.63922,0.63663,0.72525,0.55042,0.95818,1.3051,0.02302,0.00933904,0.00933904,0.0093493,,,,,
run_10_optimizer_SGD,optimizer,SGD,4,3435.98,1.26559,1.6686,0.02265,0.63527,0.64883,0.70429,0.53466,0.97476,1.25579,0.02365,0.00901,0.00901,0.00901,,,,,
run_10_optimizer_SGD,optimizer,SGD,5,4269.99,1.21938,1.49095,0.02158,0.70049,0.72425,0.78316,0.63004,0.8264,1.00619,0.01947,0.00868,0.00868,0.00868,,,,,
run_10_optimizer_SGD,optimizer,SGD,6,5097.85,1.1849,1.38997,0.02094,0.73906,0.70665,0.76087,0.61477,0.81936,0.99891,0.01947,0.00835,0.00835,0.00835,,,,,
run_10_optimizer_SGD,optimizer,SGD,7,5923.13,1.15709,1.3133,0.02041,0.76944,0.68864,0.79451,0.62693,0.87549,1.01669,0.02155,0.00802,0.00802,0.00802,,,,,
run_10_optimizer_SGD,optimizer,SGD,8,6749.94,1.1425,1.24029,0.01993,0.86501,0.73512,0.82752,0.67238,0.79352,0.80805,0.0186,0.00769,0.00769,0.00769,,,,,
run_10_optimizer_SGD,optimizer,SGD,9,7605.9,1.11922,1.21002,0.01945,0.82766,0.74451,0.81254,0.65821,0.82754,0.88901,0.01936,0.00736,0.00736,0.00736,,,,,
run_10_optimizer_SGD,optimizer,SGD,10,8433.99,1.106,1.15978,0.0193,0.82071,0.69659,0.8037,0.66131,0.80425,0.91412,0.01901,0.00703,0.00703,0.00703,,,,,
run_10_optimizer_SGD,optimizer,SGD,11,9260.05,1.09031,1.1148,0.01903,0.84721,0.75969,0.83753,0.70034,0.73767,0.81017,0.01707,0.0067,0.0067,0.0067,,,,,
run_10_optimizer_SGD,optimizer,SGD,12,9812.72,1.0688,1.09358,0.01855,0.82999,0.76992,0.84879,0.70701,0.75261,0.78984,0.01738,0.00637,0.00637,0.00637,,,,,
run_10_optimizer_SGD,optimizer,SGD,13,10547.6,1.0548,1.04202,0.01829,0.84326,0.75019,0.82289,0.68909,0.74817,0.87851,0.01724,0.00604,0.00604,0.00604,,,,,
run_10_optimizer_SGD,optimizer,SGD,14,11372.5,1.04171,1.00939,0.01811,0.86377,0.77534,0.85633,0.71196,0.73966,0.7837,0.01688,0.00571,0.00571,0.00571,,,,,
run_10_optimizer_SGD,optimizer,SGD,15,12195.3,1.02759,0.97253,0.01785,0.81131,0.77232,0.84354,0.70208,0.73867,0.83198,0.01693,0.00538,0.00538,0.00538,,,,,
run_10_optimizer_SGD,optimizer,SGD,16,13012.5,1.01988,0.97017,0.01759,0.89377,0.73887,0.84978,0.70988,0.71906,0.81156,0.01651,0.00505,0.00505,0.00505,,,,,
run_10_optimizer_SGD,optimizer,SGD,17,13686.2,0.99685,0.92711,0.01708,0.88974,0.72747,0.85147,0.71144,0.72487,0.84481,0.01655,0.00472,0.00472,0.00472,,,,,
run_10_optimizer_SGD,optimizer,SGD,18,14517.5,0.98839,0.90968,0.01693,0.88445,0.73653,0.84405,0.70878,0.71276,0.85615,0.01627,0.00439,0.00439,0.00439,,,,,
run_10_optimizer_SGD,optimizer,SGD,19,15381.5,0.97771,0.86967,0.01675,0.88256,0.7452,0.868,0.72759,0.72347,0.77556,0.01645,0.00406,0.00406,0.00406,,,,,
run_10_optimizer_SGD,optimizer,SGD,20,16248.8,0.96347,0.85192,0.01649,0.82989,0.78618,0.86203,0.72267,0.72226,0.77408,0.0165,0.00373,0.00373,0.00373,,,,,
run_10_optimizer_SGD,optimizer,SGD,21,17062.4,0.80134,0.40047,0.01949,0.79783,0.78206,0.84016,0.71381,0.69376,0.84763,0.01579,0.0034,0.0034,0.0034,,,,,
run_10_optimizer_SGD,optimizer,SGD,22,17827.2,0.7892,0.37757,0.01918,0.87402,0.73294,0.8423,0.70842,0.69609,0.82544,0.01593,0.00307,0.00307,0.00307,,,,,
run_10_optimizer_SGD,optimizer,SGD,23,18626.8,0.77426,0.35901,0.01874,0.81389,0.78412,0.84694,0.70845,0.70845,0.81191,0.0162,0.00274,0.00274,0.00274,,,,,
run_10_optimizer_SGD,optimizer,SGD,24,19421.4,0.75363,0.34528,0.01818,0.80022,0.80928,0.85147,0.71601,0.71513,0.80497,0.01632,0.00241,0.00241,0.00241,,,,,
run_10_optimizer_SGD,optimizer,SGD,25,20209.8,0.73457,0.33605,0.0177,0.81943,0.80056,0.85215,0.71894,0.7102,0.80224,0.01621,0.00208,0.00208,0.00208,,,,,
run_10_optimizer_SGD,optimizer,SGD,26,21007.9,0.71414,0.3278,0.01714,0.82522,0.79648,0.85184,0.71187,0.71817,0.81665,0.01629,0.00175,0.00175,0.00175,,,,,
run_10_optimizer_SGD,optimizer,SGD,27,21768.3,0.70251,0.31298,0.01685,0.85539,0.77904,0.84923,0.71339,0.72503,0.81515,0.01653,0.00142,0.00142,0.00142,,,,,
run_10_optimizer_SGD,optimizer,SGD,28,22501.5,0.68773,0.30453,0.01644,0.84626,0.78244,0.84724,0.71066,0.73006,0.82935,0.01665,0.00109,0.00109,0.00109,,,,,
run_10_optimizer_SGD,optimizer,SGD,29,23292.5,0.67793,0.29721,0.01616,0.81663,0.80999,0.85349,0.71392,0.7276,0.8349,0.01659,0.00076,0.00076,0.00076,,,,,
run_11_optimizer_Adam,optimizer,Adam,1,925.3,1.72886,3.25687,0.03222,0.33823,0.2492,0.24413,0.15033,2.04815,3.41898,0.06133,0.00333231,0.00333231,0.0700092,,,,,
run_11_optimizer_Adam,optimizer,Adam,2,1753.52,1.6419,2.66913,0.03067,0.39704,0.41201,0.41477,0.28105,1.29293,2.07561,0.03252,0.00644567,0.00644567,0.0397893,,,,,
run_11_optimizer_Adam,optimizer,Adam,3,2610.31,1.56857,2.47237,0.02913,0.38672,0.61471,0.51195,0.34856,1.23254,1.62629,0.03121,0.00933904,0.00933904,0.0093493,,,,,
run_11_optimizer_Adam,optimizer,Adam,4,3461.68,1.53362,2.35847,0.02831,0.42649,0.6067,0.58432,0.40565,1.1794,1.69945,0.02795,0.00901,0.00901,0.00901,,,,,
run_11_optimizer_Adam,optimizer,Adam,5,4315.5,1.52136,2.241,0.02795,0.57363,0.55241,0.58786,0.43225,1.12046,1.54671,0.02767,0.00868,0.00868,0.00868,,,,,
run_11_optimizer_Adam,optimizer,Adam,6,5166.69,1.48754,2.1593,0.02736,0.57232,0.62066,0.62583,0.45209,1.09356,1.40374,0.02622,0.00835,0.00835,0.00835,,,,,
run_11_optimizer_Adam,optimizer,Adam,7,6009.22,1.46121,2.10529,0.02696,0.60571,0.60458,0.64257,0.47633,1.05456,1.37205,0.02567,0.00802,0.00802,0.00802,,,,,
run_11_optimizer_Adam,optimizer,Adam,8,6821.34,1.44959,2.03873,0.02647,0.59211,0.63358,0.67416,0.50522,1.01239,1.25812,0.02406,0.00769,0.00769,0.00769,,,,,
run_11_optimizer_Adam,optimizer,Adam,9,7638.01,1.43014,1.9878,0.02622,0.57607,0.59037,0.64354,0.47172,1.04384,1.29702,0.02472,0.00736,0.00736,0.00736,,,,,
run_11_optimizer_Adam,optimizer,Adam,10,8453.22,1.4121,1.96449,0.02586,0.54393,0.65303,0.6633,0.49648,0.98894,1.24209,0.02396,0.00703,0.00703,0.00703,,,,,
run_11_optimizer_Adam,optimizer,Adam,11,9069.51,1.41143,1.89638,0.02593,0.66277,0.59938,0.69554,0.53174,1.0076,1.13895,0.02408,0.0067,0.0067,0.0067,,,,,
run_11_optimizer_Adam,optimizer,Adam,12,9890.39,1.38714,1.87676,0.02543,0.69,0.64999,0.73825,0.56445,0.95206,1.11498,0.02219,0.00637,0.00637,0.00637,,,,,
run_11_optimizer_Adam,optimizer,Adam,13,10711.5,1.36849,1.85005,0.02501,0.70077,0.6418,0.73674,0.56675,0.95621,1.08506,0.0226,0.00604,0.00604,0.00604,,,,,
run_11_optimizer_Adam,optimizer,Adam,14,11534.9,1.36538,1.81058,0.02503,0.6574,0.69535,0.73365,0.57159,0.93276,1.08485,0.02178,0.00571,0.00571,0.00571,,,,,
run_11_optimizer_Adam,optimizer,Adam,15,12359.1,1.3422,1.77965,0.02464,0.74851,0.62715,0.73521,0.57317,0.91637,1.05436,0.0214,0.00538,0.00538,0.00538,,,,,
run_11_optimizer_Adam,optimizer,Adam,16,13183.8,1.33362,1.77925,0.02429,0.78334,0.64502,0.76274,0.59137,0.9192,1.02025,0.02133,0.00505,0.00505,0.00505,,,,,
run_11_optimizer_Adam,optimizer,Adam,17,14006.0,1.31443,1.7261,0.02384,0.74025,0.64975,0.76497,0.59681,0.91059,1.04792,0.02139,0.00472,0.00472,0.00472,,,,,
run_11_optimizer_Adam,optimizer,Adam,18,14828.5,1.30791,1.70402,0.0238,0.72055,0.71207,0.78748,0.61345,0.91401,1.00496,0.02127,0.00439,0.00439,0.00439,,,,,
run_11_optimizer_Adam,optimizer,Adam,19,15649.7,1.29394,1.67648,0.02355,0.74783,0.69696,0.77171,0.60574,0.89384,0.9889,0.02096,0.00406,0.00406,0.00406,,,,,
run_11_optimizer_Adam,optimizer,Adam,20,16470.3,1.27748,1.64368,0.02323,0.77614,0.69016,0.77791,0.62015,0.85349,0.95704,0.01981,0.00373,0.00373,0.00373,,,,,
run_11_optimizer_Adam,optimizer,Adam,21,17245.2,1.15915,0.96249,0.02978,0.76384,0.67466,0.78529,0.63694,0.83941,0.91852,0.01952,0.0034,0.0034,0.0034,,,,,
run_11_optimizer_Adam,optimizer,Adam,22,18018.6,1.11469,0.87994,0.02839,0.76783,0.73091,0.81047,0.65524,0.8341,0.88227,0.01926,0.00307,0.00307,0.00307,,,,,
run_11_optimizer_Adam,optimizer,Adam,23,18792.6,1.09183,0.8358,0.02772,0.81894,0.71811,0.80683,0.65472,0.83344,0.89314,0.01921,0.00274,0.00274,0.00274,,,,,
run_11_optimizer_Adam,optimizer,Adam,24,19566.7,1.0697,0.80244,0.02708,0.80261,0.73188,0.81534,0.66605,0.83873,0.90248,0.01942,0.00241,0.00241,0.00241,,,,,
run_11_optimizer_Adam,optimizer,Adam,25,20340.6,1.04719,0.77704,0.02649,0.7896,0.7664,0.82044,0.66924,0.83228,0.88284,0.01929,0.00208,0.00208,0.00208,,,,,
run_11_optimizer_Adam,optimizer,Adam,26,21115.6,1.02839,0.74498,0.0259,0.76858,0.77605,0.81785,0.66538,0.82883,0.86541,0.01923,0.00175,0.00175,0.00175,,,,,
run_11_optimizer_Adam,optimizer,Adam,27,21890.0,1.00353,0.72335,0.02517,0.80281,0.74943,0.831,0.67552,0.8332,0.84676,0.01927,0.00142,0.00142,0.00142,,,,,
run_11_optimizer_Adam,optimizer,Adam,28,22674.3,0.98126,0.68637,0.02456,0.79345,0.73421,0.82867,0.67519,0.82643,0.84922,0.01918,0.00109,0.00109,0.00109,,,,,
run_11_optimizer_Adam,optimizer,Adam,29,23454.0,0.96215,0.66022,0.02401,0.81217,0.75231,0.8367,0.67853,0.82523,0.83789,0.01921,0.00076,0.00076,0.00076,,,,,
run_11_optimizer_Adam,optimizer,Adam,30,24227.9,0.94118,0.62824,0.02356,0.78919,0.76193,0.83711,0.67858,0.8226,0.8454,0.01923,0.00043,0.00043,0.00043,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,1,893.029,1.71534,3.20029,0.03192,0.43145,0.37857,0.38389,0.26827,1.32692,2.16889,0.03318,0.00333231,0.00333231,0.0700092,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,2,1731.65,1.56652,2.47443,0.02919,0.47726,0.48565,0.5218,0.36992,1.14348,1.8506,0.02772,0.00644567,0.00644567,0.0397893,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,3,2556.07,1.46666,2.15872,0.02703,0.46961,0.59307,0.58727,0.43359,1.07023,1.4625,0.02631,0.00933904,0.00933904,0.0093493,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,4,3377.19,1.39653,1.96806,0.02544,0.48086,0.5607,0.49659,0.37496,1.01682,1533.8,0.02469,0.00901,0.00901,0.00901,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,5,4198.46,1.34464,1.80593,0.02431,0.63649,0.61639,0.69664,0.51876,1.08913,1.23156,0.02658,0.00868,0.00868,0.00868,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,6,5019.19,1.30823,1.70542,0.02368,0.58646,0.67425,0.71208,0.55297,0.90253,1.17516,0.02163,0.00835,0.00835,0.00835,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,7,5841.18,1.28228,1.61536,0.02329,0.72083,0.71404,0.774,0.61414,0.86361,1.0281,0.02055,0.00802,0.00802,0.00802,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,8,6661.25,1.25138,1.55245,0.02243,0.81997,0.6929,0.7746,0.61606,0.87106,0.96856,0.02056,0.00769,0.00769,0.00769,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,9,7481.77,1.23061,1.49565,0.02212,0.73279,0.75342,0.79534,0.64839,0.79229,0.98469,0.01851,0.00736,0.00736,0.00736,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,10,8303.32,1.21785,1.46265,0.02186,0.69723,0.73756,0.79212,0.62187,0.88604,1.0195,0.02083,0.00703,0.00703,0.00703,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,11,9124.68,1.19702,1.40303,0.02152,0.77096,0.71015,0.78059,0.62849,0.8319,0.97004,0.01977,0.0067,0.0067,0.0067,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,12,9944.76,1.17397,1.37609,0.02107,0.7775,0.6994,0.79418,0.6476,0.7968,0.90258,0.01873,0.00637,0.00637,0.00637,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,13,10766.3,1.15315,1.33508,0.02066,0.73524,0.75637,0.81356,0.65164,0.84633,0.91118,0.02012,0.00604,0.00604,0.00604,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,14,11587.5,1.14493,1.29224,0.02054,0.76306,0.75648,0.80535,0.65244,0.82104,0.86961,0.01925,0.00571,0.00571,0.00571,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,15,12408.1,1.13093,1.26152,0.02026,0.80676,0.7318,0.81913,0.66175,0.80406,0.87993,0.01901,0.00538,0.00538,0.00538,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,16,13228.8,1.11641,1.2509,0.0198,0.75821,0.75648,0.81166,0.66206,0.79052,0.88,0.01852,0.00505,0.00505,0.00505,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,17,14050.0,1.10502,1.21703,0.01953,0.85558,0.70653,0.83041,0.68423,0.78398,0.81956,0.01833,0.00472,0.00472,0.00472,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,18,14870.5,1.09102,1.18918,0.01934,0.7702,0.76351,0.81215,0.66301,0.78635,0.87981,0.01826,0.00439,0.00439,0.00439,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,19,15690.8,1.07286,1.1578,0.01902,0.79501,0.76399,0.82286,0.67344,0.78683,0.90346,0.01845,0.00406,0.00406,0.00406,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,20,16513.9,1.06167,1.13772,0.01882,0.81318,0.73582,0.82966,0.67696,0.80099,0.86888,0.01866,0.00373,0.00373,0.00373,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,21,17286.8,0.93183,0.56208,0.02336,0.81553,0.75291,0.8112,0.66227,0.79524,0.90869,0.01823,0.0034,0.0034,0.0034,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,22,18060.9,0.89916,0.52127,0.02239,0.83755,0.75201,0.8222,0.67418,0.78293,0.89248,0.01787,0.00307,0.00307,0.00307,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,23,18737.1,0.87065,0.50376,0.02155,0.82251,0.7461,0.80563,0.65571,0.81011,0.93045,0.01866,0.00274,0.00274,0.00274,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,24,19519.0,0.85487,0.47742,0.02105,0.83588,0.73043,0.81146,0.65846,0.82177,0.92309,0.01885,0.00241,0.00241,0.00241,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,25,20276.2,0.83731,0.45926,0.02065,0.84574,0.7313,0.81763,0.66542,0.80509,0.92423,0.01826,0.00208,0.00208,0.00208,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,26,21007.9,0.82222,0.44856,0.02022,0.83154,0.75187,0.80417,0.66002,0.7922,0.93239,0.01794,0.00175,0.00175,0.00175,,,,,
run_12_optimizer_AdamW,optimizer,AdamW,27,21633.0,0.80729,0.42683,0.01976,0.87602,0.71213,0.80377,0.65682,0.7877,0.9457,0.01785,0.00142,0.00142,0.00142,,,,,
